Name,Text,Pic,Birth Date,兄弟,子,URL
藤原頼基,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原頼基.json
藤原義保,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原義保.json
中原秀清,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原秀清.json
三善広衡,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F三善広衡.json
藤原為家,鎌倉中期の歌人・公卿。父は藤原定家、母は内大臣藤原実宗の娘。嵯峨天皇の勅で『続後撰集』・『続古今集』を撰した。参議・権大納言に至るが、薙髪して融覚と改め、民部卿入道・中院禅門と号する。子孫は二条・京極・冷泉の三家に分立した。建治元年(1275)歿、78才。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原為家.json
藤原信通,藤原 信通（ふじわら の のぶみち）は平安時代後期の公卿。権大納言・藤原宗通の長男。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原信通.json
平時直,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平時直.json
藤原頼俊,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原頼俊.json
藤原業広,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原業広.json
中原章時,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原章時.json
源仲家,"?－1180　平安時代後期の武将。源義賢(よしかた)の長男。源義仲の異母兄。父が源義平に討たれたため,源頼政(よりまさ)の養子となった。八条院の蔵人(くろうど)。治承(じしょう)4年頼政の平氏打倒の挙兵にくわわり,5月26日宇治平等院で討ち死に。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源仲家.json
中原光忠,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原光忠.json
紀久兼,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀久兼.json
下毛野元武,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F下毛野元武.json
平光衡,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平光衡.json
藤原家実,"1179－1243*　鎌倉時代の公卿(くぎょう)。治承(じしょう)3年生まれ。近衛基通(もとみち)の長男。左大臣をへて,建永元年(1206)摂政,氏長者となり,同年関白。以後23年にわたり,土御門(つちみかど),順徳,後堀河の3代の天皇の摂政,関白をつとめた。承久(じょうきゅう)3年太政大臣。従一位。仁治(にんじ)3年12月27日死去。64歳。号は猪隈(いのくま)。日記に「猪隈関白記」。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原家実.json
藤原範康,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原範康.json
中原職清,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原職清.json
広階光延,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F広階光延.json
和気時定,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F和気時定.json
藤原康綱,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原康綱.json
平家政,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平家政.json
藤原彦子,"1227－1262　鎌倉時代,四条天皇の女御(にょうご)。安貞元年生まれ。九条教実(のりざね)の娘。母は西園寺公経(さいおんじ-きんつね)の娘嘉子。仁治(にんじ)2年入内(じゅだい),女御となる。3年准三宮(じゅさんぐう)となり,4年院号をうける。寛元4年出家して清浄阿と称した。弘長(こうちょう)2年1月5日死去。36歳。名は彦子。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原彦子.json
橘範綱,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F橘範綱.json
源成経,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源成経.json
藤原憲俊,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原憲俊.json
藤原道長,[生]康保3(966).京都[没]万寿4(1027).12.4. 京都平安時代中期の廷臣。兼家の第5子。母は藤原中正の娘時姫。権大納言の地位にあった長徳1 (995) 年長兄道隆，次兄道兼が相次いで没すると，その地位を道隆の嫡子内大臣伊周 (これちか) と争って，同年内覧，右大臣，氏長者となって政権の首座についた。翌年伊周の失脚により左大臣。長和5 (1016) 年外孫の後一条天皇の践祚とともに摂政となったが，翌年これを嫡子頼通に譲った。しかし実権は自分で握り，藤原氏摂関政治の最盛期を築いた。同年従一位，太政大臣となったが，翌年これを辞し，さらに翌寛仁3 (19) 年出家し，行観 (同年行覚と改む) といった。出家後法成寺を造営し，晩年はここに住んだ。日記『御堂関白記』があるが，関白に就任したことはない。,http://commons.wikimedia.org/wiki/Special:FilePath/Fujiwaranomichinaga.jpg?width=300,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原道長.json
藤原国時,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原国時.json
藤原広能,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原広能.json
藤原公雄,"?－?　鎌倉時代の公卿(くぎょう)。洞院実雄(とういん-さねお)の次男。小倉家の祖。文永3年(1266)参議,のち権(ごんの)中納言,正二位となる。9年後嵯峨(ごさが)上皇の死去をかなしみ出家した。歌は「続古今和歌集」以下の勅撰集に百余首のせられている。法名は顕覚。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原公雄.json
橘知宣,"?－?　鎌倉時代の公家。西園寺家の家司(けいし)。若狭守(わかさのかみ),刑部権大輔(ごんのたいふ)などを歴任。寛喜(かんぎ)2年(1230)法成(ほうじょう)寺の修理を担当した。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F橘知宣.json
惟宗行仲,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F惟宗行仲.json
源頼子,源 頼子（みなもと の らいし、生没年不詳）は、平安時代後期の女官。三河守・源頼綱の女。姉妹に三河内侍源盛子がいた。白河天皇の後宮に奉仕し、その寵愛を受けて官子内親王（清和院斎院）を産んだ。永久3年（1115年）8月16日付の『源頼子家地相博券』という古文書によれば、頼子は当時左京七条坊門小路南・室町小路東に4戸主分の地所を所有していたらしい。長承元年（1132年）3月、官子内親王の邸宅清和院内に仏堂を建立供養した。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源頼子.json
源盛親,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源盛親.json
平信輔,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平信輔.json
藤原忠高,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原忠高.json
丹波頼季,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F丹波頼季.json
藤原実材,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原実材.json
菅原在氏,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F菅原在氏.json
平親輔,"?－?　鎌倉時代の公卿(くぎょう)。刑部権大輔(ぎょうぶのごんのたいふ)平信季の子。平信基の養子。安元3年後白河院の院司(いんじ)となる。勘解由次官(かげゆのすけ),左大弁,蔵人頭(くろうどのとう)などをつとめ,建暦(けんりゃく)2年(1212)従三位。建保(けんぽ)3年出家。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平親輔.json
藤原孝範,"1158－1233　平安後期-鎌倉時代の官吏,漢詩人。保元(ほうげん)3年生まれ。藤原永範(ながのり)の養子。文章生(もんじょうしょう)出身。文治(ぶんじ)3年御書所の作文で九条兼実に賞される。のち文章博士,大学頭(かみ),越前守(かみ)などを歴任。元久詩歌合などに参加し,詩は「鳩嶺集」などにある。後高倉院の清凉寺願文などもかいた。天福元年8月死去。76歳。著作に「柱史抄」など。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原孝範.json
藤原実任,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原実任.json
大江秀正,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F大江秀正.json
藤原久経,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原久経.json
藤原師忠,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原師忠.json
藤原経村,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原経村.json
藤原貞種,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原貞種.json
藤原公頼,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原公頼.json
藤原資澄,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原資澄.json
和気顕成,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F和気顕成.json
和気知成,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F和気知成.json
藤原宗平,藤原 宗平（ふじわら の むねひら）は鎌倉時代前期から中期にかけての公卿。左近衛中将・藤原宗経の長男。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原宗平.json
大中臣永親,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F大中臣永親.json
藤原重広,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原重広.json
紀宗綱,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀宗綱.json
惟宗康次,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F惟宗康次.json
橘忠国,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F橘忠国.json
安倍良光,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F安倍良光.json
藤原家良,"1192－1264　鎌倉時代の公卿(くぎょう),歌人。建久3年生まれ。藤原忠良の次男。母は藤原定能(さだよし)の娘。正二位,内大臣にいたる。藤原定家に師事。「万代(まんだい)和歌集」を藤原光俊と共撰し,「続古今和歌集」の撰者にもくわえられた。「新勅撰和歌集」以下の勅撰集に118首がはいる。文永元年9月10日死去。73歳。号は衣笠(きぬがさ)。家集に「衣笠内大臣集」。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原家良.json
上道成直,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F上道成直.json
源康範,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源康範.json
藤原伊成,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原伊成.json
丹波忠茂,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F丹波忠茂.json
平有俊,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平有俊.json
荒木田経明,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F荒木田経明.json
中原友景,"生年：生没年不詳
鎌倉時代中期の官人。建保5(1217)年に修明門院の下北面(院に仕える侍),嘉禄2(1226)年に使宣旨を受け,その後10年ほどにわたって検非違使として活動の所見がある。西園寺実氏の後見といわれており,武家との申次 をつとめるなど,同家において重要な立場にあったらしい。後嵯峨院の下でも,下北面の所司・御厩案主に任じられている。西園寺家の興隆を下から支えた人物のひとりといえよう。
                        (本郷恵子)",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原友景.json
小槻秀氏,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F小槻秀氏.json
藤原益置,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原益置.json
上野守久,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F上野守久.json
小槻淳方,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F小槻淳方.json
紀光成,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀光成.json
下毛野武有,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F下毛野武有.json
藤原信平,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原信平.json
大中臣隆世,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F大中臣隆世.json
藤原藤原家実室,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原藤原家実室.json
藤原為頼,藤原 為頼（ふじわら の ためより、天慶2年（939年）? - 長徳4年（998年））は、平安時代中期の貴族・歌人。藤原北家良門流、刑部大輔・藤原雅正の長男。官位は従四位下・摂津守。紫式部の伯父にあたる。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原為頼.json
平有光,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平有光.json
平時盛,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平時盛.json
藤原基説,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原基説.json
藤原頼清,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原頼清.json
源隆俊,"1025－1075　平安時代中期の公卿(くぎょう)。万寿2年生まれ。源隆国の長男。蔵人頭(くろうどのとう)をへて,康平2年(1059)参議。権(ごんの)中納言,正二位にいたる。後三条天皇の近臣としてつかえた。承保(じょうほう)2年3月13日死去。51歳。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源隆俊.json
藤原範定,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原範定.json
藤原信友,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原信友.json
平重貞,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平重貞.json
藤原忠政,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原忠政.json
平有員,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平有員.json
藤原季康,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原季康.json
藤原秀氏,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原秀氏.json
高階光言,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F高階光言.json
紀道信,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F紀道信.json
藤原宗隆,藤原 宗隆（ふじわら の むねたか）は平安時代後期から鎌倉時代前期にかけての公卿。藤原北家、権中納言・藤原長方の長男。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原宗隆.json
高階基資,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F高階基資.json
藤原公宣,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原公宣.json
藤原維重,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原維重.json
藤原国康,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原国康.json
菅原忠兼,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F菅原忠兼.json
源兼忠,"没年：承元3.3.17(1209.4.22)
生年：永暦1(1160)
鎌倉初期の公卿。壬生中納言と号す。権中納言源雅頼と中納言藤原家成の娘の子。養父は右少弁源俊定。乳母の夫は源頼朝の近習であった中原親能。侍従,弁官,蔵人頭を経て大和守,近江守,周防権守,備中権守を兼任,後白河院庁別当ともなる。建久9(1198)年正三位,建仁2(1202)年権中納言となるが,翌年罷官。建永1(1206)年ごろにはすでに精神に異常を来しており,誇大妄想に駆られしばしば奇矯な行動が見られたという。
                        (櫻井陽子)",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源兼忠.json
藤原親平,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原親平.json
藤原為氏,二条 為氏（にじょう ためうじ）は、鎌倉時代中期の公卿・歌人。藤原北家御子左家の嫡流で、権大納言藤原為家の長男。和歌の家である二条家（二条派）の祖。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原為氏.json
佐伯康長,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F佐伯康長.json
藤原重種,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原重種.json
藤原藤原光俊室,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原藤原光俊室.json
源景継,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源景継.json
平宗基,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平宗基.json
平忠世,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平忠世.json
藤原正茂,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原正茂.json
中原宗康,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F中原宗康.json
平時高,"1196－1254　鎌倉時代の公卿(くぎょう)。建久7年生まれ。平親輔(ちかすけ)の次男。刑部権大輔(ぎょうぶのごんのたいふ),中宮大進(ちゅうぐうのだいじょう),備中守(びっちゅうのかみ),蔵人頭(くろうどのとう)などを歴任し,寛元3年従三位となる。建長6年従二位にすすみ,同年3月26日死去。59歳。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F平時高.json
大中臣時定,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F大中臣時定.json
菅原資高,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F菅原資高.json
源親頼,,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F源親頼.json
藤原穏子,藤原穏子（ふじわら の おんし・やすこ、仁和元年（885年） - 天暦8年1月4日（954年2月9日））は、関白藤原基経女。母は人康親王女。第60代醍醐天皇中宮、第61代朱雀天皇・第62代村上天皇生母。別名五条后。,,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原穏子.json
藤原頼宗,"993－1065　平安時代中期の公卿(くぎょう),歌人。正暦(しょうりゃく)4年生まれ。藤原道長の次男。母は源明子。長和3年(1014)権(ごんの)中納言。康平元年従一位,3年右大臣となる。娘たちを後朱雀(ごすざく)天皇,後三条天皇の女御(にょうご)とし,異母兄頼通(よりみち)の意向と対立した。のち出家。藤原公任(きんとう)につぐ歌人と称され,「後拾遺和歌集」以下の勅撰集に約40首はいっている。藤家音曲の祖ともいう。康平8年2月3日死去。73歳。通称は堀河右大臣。家集に「入道右大臣集」。",,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F藤原頼宗.json
柳原紀光,柳原 紀光（やなぎはら のりみつ/もとみつ、延享3年11月14日（1746年12月25日） - 寛政12年1月3日（1800年1月27日））は、江戸時代の公卿（正二位権大納言）・歴史家。父は柳原光綱で、母は丹波柏原藩藩主織田信休の娘。幼名は綱丸、初名は光房（～明和4年（1767年））、字は藤蔓、出家後の法名は暁寂。妻は勧修寺顕道の娘・道子。子には長男柳原均光・次男資前他、娘が数人いる。柳原前光・愛子（大正天皇生母）兄妹は玄孫、柳原義光・柳原白蓮義兄妹は来孫にあたる。歴史書『続史愚抄』の著者。,http://commons.wikimedia.org/wiki/Special:FilePath/Yanagiwara_Motomitsu.jpg?width=300,,,,https://nakamura196.github.io/hi_person/snorql/?describe=https%3A%2F%2Fnakamura196.github.io%2Fhi_person%2Fentity%2Fchname%2F柳原紀光.json
